date;id;att16;att1;att2;att3;att4;att5;att6;att7;att8;att9;att10;att11;att12;att13;att14;att15
Tue Jan 08 12:16:16 GMT 2013;1812;range1 [-? - 0.121];0.015048007;0;0;0.021571479;0;0.015048317;0;0;0;0;0.004675637;0;0.087125225;0.143219878;0
Tue Jan 08 12:16:32 GMT 2013;1813;range1 [-? - 0.121];0.062507106;0.077897262;0.041207905;0.112005308;0.054879808;0.093762591;0.103150748;0.090034766;0;0;0.076982233;0.077194935;0.00606442;0;0.04520952
Tue Jan 08 12:16:34 GMT 2013;1814;range1 [-? - 0.121];0.125014212;0.102173186;0.075644799;0.164275409;0.030726746;0.104180657;0.04435922;0.120046355;0;0;0.108732602;0.109033031;0.025684119;0.017272267;0.050395285
Tue Jan 08 12:16:35 GMT 2013;1815;range1 [-? - 0.121];0.086362475;0.053501069;0.03392591;0.126615147;0.019575329;0.090289903;0.013361902;0.056543573;0;0;0.054524953;0.054893149;0.049672967;0.06575048;0.010103708
Tue Jan 08 12:16:36 GMT 2013;1816;range1 [-? - 0.121];0;0;0;0;0.27590115;0;0.530678408;0;0;0;0;0;0;0;0.263322858
Tue Jan 08 12:16:38 GMT 2013;1817;range1 [-? - 0.121];0;0;0;0;0.206925863;0;0.313737585;0;0;0;0;0;0;0;0.190574208
Tue Jan 08 12:16:39 GMT 2013;1818;range1 [-? - 0.121];0;0;0;0;0;0;0.418156644;0;0;0;0;0;0;0;0
Tue Jan 08 12:16:40 GMT 2013;1819;range1 [-? - 0.121];0;0;0;0;0.35473005;0;0.562827484;0;0;0;0;0;0;0;0.338557961
Tue Jan 08 12:16:42 GMT 2013;1820;range1 [-? - 0.121];0;0;0;0;0.206925863;0;0.313737585;0;0;0;0;0;0;0;0.190574208
Tue Jan 08 12:16:43 GMT 2013;1821;range1 [-? - 0.121];0;0;0;0;0;0;0.418156644;0;0;0;0;0;0;0;0
Tue Jan 08 12:16:44 GMT 2013;1822;range1 [-? - 0.121];0;0;0;0;0.35473005;0;0.562827484;0;0;0;0;0;0;0;0.338557961
Tue Jan 08 12:16:46 GMT 2013;1823;range1 [-? - 0.121];0;0;0;0;0.206925863;0;0.313737585;0;0;0;0;0;0;0;0.190574208
Tue Jan 08 12:16:47 GMT 2013;1824;range1 [-? - 0.121];0.142752715;0.12282712;0.085240145;0.196767027;0.024290739;0.131774453;0;0.158169184;0;0;0.129793456;0.130152076;0.034202919;0.041214248;0
Tue Jan 08 12:16:48 GMT 2013;1825;range1 [-? - 0.121];0.116084625;0.112561813;0.076528967;0.166408552;0.042797968;0.116087018;0;0.167207423;0;0;0.119788168;0.120119143;0.012753393;0;0
Tue Jan 08 12:17:00 GMT 2013;1826;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:17:20 GMT 2013;1827;range1 [-? - 0.121];0.13930155;0.099054647;0.067356111;0.199690263;0.013196077;0.139304422;0;0.069127702;0;0;0.105413855;0.105705114;0.038468416;0.043569348;0.005132346
Tue Jan 08 12:17:21 GMT 2013;1828;range1 [-? - 0.121];0.110449449;0.097034346;0.061658936;0.163985014;0.023268798;0.118341135;0.013858395;0.09090889;0;0;0.098117771;0.098388871;0.018589336;0.017085532;0.020457309
Tue Jan 08 12:17:22 GMT 2013;1829;range1 [-? - 0.121];0.140448065;0.114240244;0.077450053;0.201333804;0.021885134;0.14045096;0;0.115600194;0;0;0.119042625;0.11937154;0.030387663;0.028657876;0
Tue Jan 08 12:17:23 GMT 2013;1830;range1 [-? - 0.121];0.071003217;0.060162035;0.038872541;0.101783872;0.008886229;0.071004681;0;0.068181668;0;0;0.062770653;0.060486011;0.057758673;0.086688731;0
Tue Jan 08 12:17:24 GMT 2013;1831;range1 [-? - 0.121];0;0.0034431;0;0;0;0;0;0;0;0;0.003664143;0;0.044939366;0.104004524;0
Tue Jan 08 12:17:26 GMT 2013;1832;range1 [-? - 0.121];0.033858016;0.031391759;0.01766534;0.048535828;0;0.033858714;0.029737805;0;0;0;0.026636734;0.026710331;0.06504074;0.018348525;0.036413304
Tue Jan 08 12:17:30 GMT 2013;1833;range1 [-? - 0.121];0.032503695;0.019262431;0.016958727;0.046594395;0;0.032504365;0;0;0;0;0.020499059;0.020555699;0.03681393;0.03453444;0
Tue Jan 08 12:17:31 GMT 2013;1834;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:17:32 GMT 2013;1835;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:17:33 GMT 2013;1836;range1 [-? - 0.121];0.07738975;0.06797092;0.034055327;0.110939035;0;0.077391345;0.025489756;0;0;0;0.053715648;0.053864065;0;0;0.040189033
Tue Jan 08 12:17:34 GMT 2013;1837;range1 [-? - 0.121];0.125582458;0.101108034;0.07025346;0.178964855;0.002178806;0.124107576;0.001114401;0.091144924;0;0;0.107599068;0.107896365;0.08990857;0.101156097;0.001436307
Tue Jan 08 12:17:35 GMT 2013;1838;range1 [-? - 0.121];0.109974908;0.09419301;0.064685315;0.157650208;0.022832596;0.109977175;7.11E-04;0.105604688;0;0;0.100240106;0.10051707;0.019815327;0.013227648;0
Tue Jan 08 12:17:36 GMT 2013;1839;range1 [-? - 0.121];0.094300844;0.080869123;0.055120474;0.136619338;0.022158569;0.09630923;4.66E-04;0.080920136;0.027153176;0.027153176;0.085701567;0.085938361;0.029120246;0.026929925;0
Tue Jan 08 12:17:37 GMT 2013;1840;range1 [-? - 0.121];0.053524049;0.050067107;0.03207801;0.076727297;0.014351415;0.053525152;0;0.070086944;0;0;0.05250811;0.050349341;0.052648448;0.065723236;0
Tue Jan 08 12:17:38 GMT 2013;1841;range1 [-? - 0.121];0.142006434;0.095100715;0.066831697;0.203567744;0.002223927;0.142009362;0;0;0;0;0.099793413;0.100069143;0.026835436;0.014806712;0
Tue Jan 08 12:17:39 GMT 2013;1842;range3 [0.243 - ?];0.02651453;0.020618258;0.013242919;0.039126749;0.001834058;0.028074787;0.002979489;0.013479293;0.021107556;0.021107556;0.020804136;0.020861618;0.217184366;0.243801025;7.83E-04
Tue Jan 08 12:17:40 GMT 2013;1843;range1 [-? - 0.121];0;0;0;0;0.082770345;0;0.159203522;0;0;0;0;0;0.09282313;0.0863361;0.078996858
Tue Jan 08 12:17:41 GMT 2013;1844;range3 [0.243 - ?];0.035587987;0.022383004;0.014912889;0.051015761;4.18E-04;0.035588721;0;0;0.020067585;0.020067585;0.022186114;0.022247415;0.206475924;0.235070184;0
Tue Jan 08 12:17:42 GMT 2013;1845;range1 [-? - 0.121];0.115300269;0.092113402;0.061132149;0.169219429;0.021690019;0.120793248;0.046508973;0.063267674;0;0;0.095893302;0.096158256;0.015073259;0.013808805;0.027186877
Tue Jan 08 12:17:44 GMT 2013;1846;range1 [-? - 0.121];0.099501107;0.095308775;0.063082089;0.142635902;0.047461885;0.099503158;0.085528702;0.119433874;0;0;0.098218315;0.098489693;0.015161424;0.00485966;0.050870486
Tue Jan 08 12:17:45 GMT 2013;1847;range1 [-? - 0.121];0.128660459;0.088129696;0.060264686;0.184436146;0.001908871;0.128663112;0;0;0.091641971;0.091641971;0.089950748;0.090199283;0.003580596;0.005497688;0
Tue Jan 08 12:17:46 GMT 2013;1848;range1 [-? - 0.121];0.093760659;0.089169881;0.052776134;0.134406908;0.01152253;0.093762591;0.113546515;0.045017383;0;0;0.08111032;0.081334428;0.003881734;0;0.155414245
Tue Jan 08 12:17:47 GMT 2013;1849;range1 [-? - 0.121];0.128545686;0.094969074;0.063757431;0.184271617;0.0046793;0.128548336;0.029845655;0.013225446;0.06213015;0.06213015;0.095521384;0.09578531;0.003002458;0.002753948;0.040877595
Tue Jan 08 12:17:48 GMT 2013;1850;range1 [-? - 0.121];0.110449449;0.087348186;0.056664525;0.158330467;0.019675526;0.110451726;0.02296033;0.068181668;0;0;0.088480534;0.088725006;0.01292495;0.011602582;0.027298598
Tue Jan 08 12:17:49 GMT 2013;1851;range1 [-? - 0.121];0.087063469;0.072073957;0.046659708;0.124806414;0.025479911;0.087065263;0.065580573;0.041801856;0;0;0.070964133;0.071160207;0.003396393;0;0.042734702
Tue Jan 08 12:17:50 GMT 2013;1852;range1 [-? - 0.121];0.081259238;0.075340221;0.042396816;0.116485987;0;0.081260913;0.071370732;0;0;0;0.063928161;0.064104795;0;0;0.08739193
Tue Jan 08 12:17:51 GMT 2013;1853;range1 [-? - 0.121];0.093760659;0.074678783;0.044799835;0.134406908;0;0.093762591;0.127675743;0;0;0;0.06706747;0.067252778;0;0;0.112479299
Tue Jan 08 12:17:52 GMT 2013;1854;range1 [-? - 0.121];0;0;0;0;0.27590115;0;0.530678408;0;0;0;0;0;0;0;0.263322858
Tue Jan 08 12:17:54 GMT 2013;1855;range1 [-? - 0.121];0.045144021;0.036790925;0.016564909;0.064714437;0.045983525;0.045144951;0.262278363;0;0;0;0.029898568;0.029981178;0;0;0.19477014
Tue Jan 08 12:17:55 GMT 2013;1856;range1 [-? - 0.121];0.067716031;0.062783518;0.03533068;0.097071656;0;0.067717427;0.05947561;0;0;0;0.053273467;0.053420662;0.023806606;0.036697051;0.072826608
Tue Jan 08 12:17:56 GMT 2013;1857;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.285393203;0;0;0;0.034450643;0.03454583;0;0;0.225973237
Tue Jan 08 12:17:58 GMT 2013;1858;range1 [-? - 0.121];0.114270803;0.102453098;0.069461264;0.163808419;0.041019033;0.114273158;0.073921243;0.109729871;0;0;0.106580071;0.106874552;0.009250397;0;0.05537639
Tue Jan 08 12:18:00 GMT 2013;1859;range1 [-? - 0.121];0.082436908;0.079123166;0.052561234;0.118174189;0.034066672;0.082438607;0.072203068;0.101778431;0;0;0.081901661;0.082127956;0.019298635;0.013966601;0.051528484
Tue Jan 08 12:18:02 GMT 2013;1860;range1 [-? - 0.121];0.081259238;0.059718622;0.037041377;0.116485987;0.041385173;0.081260913;0.211865648;0;0;0;0.05522363;0.055376214;0;0;0.144122206
Tue Jan 08 12:18:04 GMT 2013;1861;range1 [-? - 0.121];0.047799551;0.043147831;0.024265209;0.068521169;0.048688438;0.047800537;0.303616019;0;0;0;0.036477152;0.036577938;0;0;0.240549603
Tue Jan 08 12:18:06 GMT 2013;1862;range1 [-? - 0.121];0.045144021;0.036053772;0.016564909;0.064714437;0.045983525;0.045144951;0.256949427;0;0;0;0.029898568;0.029981178;0;0;0.189955861
Tue Jan 08 12:18:08 GMT 2013;1863;range1 [-? - 0.121];0.10417851;0.093394743;0.059043841;0.149341009;0.015363373;0.104180657;0.07875931;0.060023178;0;0;0.090725138;0.090975812;0.005175645;0;0.092578787
Tue Jan 08 12:18:09 GMT 2013;1864;range1 [-? - 0.121];0.10599031;0.090184621;0.054033213;0.151938243;0;0.105992495;0.080520691;0;0;0;0.081280788;0.081505367;0;0;0.100128479
Tue Jan 08 12:18:10 GMT 2013;1865;range1 [-? - 0.121];0.116084625;0.112592025;0.071208271;0.166408552;0.028531979;0.116087018;0.051226977;0.111471615;0;0;0.11030076;0.110605522;0.011597367;0;0.08522599
Tue Jan 08 12:18:16 GMT 2013;1866;range1 [-? - 0.121];0.114270803;0.110386176;0.070095642;0.163808419;0.015654379;0.114273158;0.04668549;0.109729871;0;0;0.108577311;0.10887731;0.006471941;0;0.058165179
Tue Jan 08 12:18:17 GMT 2013;1867;range1 [-? - 0.121];0.101574047;0.089365795;0.044812191;0.145607483;0;0.101576141;0.126900472;0;0;0;0.074045584;0.074250173;0;0;0.157979765
Tue Jan 08 12:18:18 GMT 2013;1868;range1 [-? - 0.121];0.116084625;0.10513331;0.066119126;0.166408552;0.017119187;0.116087018;0.062152096;0.066882969;0;0;0.101328356;0.101608327;0.00695842;0;0.090501582
Tue Jan 08 12:18:23 GMT 2013;1869;range1 [-? - 0.121];0.081259238;0.054408526;0.042396816;0.116485987;0;0.081260913;0;0;0;0;0.057901498;0.05806148;0;0;0
Tue Jan 08 12:18:24 GMT 2013;1870;range1 [-? - 0.121];0.114270803;0.110386176;0.070095642;0.163808419;0.015654379;0.114273158;0.04668549;0.109729871;0;0;0.108577311;0.10887731;0.006471941;0;0.058165179
Tue Jan 08 12:18:25 GMT 2013;1871;range1 [-? - 0.121];0;0;0;0;0;0;0.612920465;0;0;0;0;0;0;0;0.789968575
Tue Jan 08 12:18:28 GMT 2013;1872;range1 [-? - 0.121];0.116084625;0.0979086;0.061911081;0.166408552;0.033973214;0.116087018;0.091554376;0.055735808;0;0;0.095468326;0.095732105;0.004348911;0;0.072493589
Tue Jan 08 12:18:30 GMT 2013;1873;range1 [-? - 0.121];0.136099216;0.122898607;0.085098751;0.192230627;0.035461025;0.13209902;0.015423178;0.16144165;0;0;0.130788574;0.131149944;0.020620059;0.010514792;0.014165007
Tue Jan 08 12:18:31 GMT 2013;1874;range1 [-? - 0.121];0.076180535;0.080870662;0.046730428;0.127406183;0.018724111;0.101576141;0.022488063;0.073153248;0;0;0.080984719;0.08120848;0.006457772;0;0.027309978
Tue Jan 08 12:18:33 GMT 2013;1875;range1 [-? - 0.121];0.101574047;0.094175277;0.052996021;0.145607483;0;0.101576141;0.04878949;0;0;0;0.079910201;0.080130993;0;0;0.056186878
Tue Jan 08 12:18:34 GMT 2013;1876;range1 [-? - 0.121];0;0;0;0;0;0;0.329302111;0;0;0;0;0;0;0;0.424424268
Tue Jan 08 12:18:35 GMT 2013;1877;range1 [-? - 0.121];0.135432063;0.123193867;0.085559308;0.194143311;0.019972385;0.135434854;0;0.156060262;0;0;0.131102789;0.131465027;0.035032012;0.043981506;0
Tue Jan 08 12:18:36 GMT 2013;1878;range1 [-? - 0.121];0.146533051;0.132035796;0.086537365;0.210056697;0.023391394;0.146536072;0.07082354;0.13431416;0;0;0.134463206;0.134834729;0.003257829;0;0.050227941
Tue Jan 08 12:18:37 GMT 2013;1879;range1 [-? - 0.121];0.165057826;0.062513294;0.041646027;0.23661216;0.009362056;0.165061229;0;0.036576624;0;0;0.06187984;0.066710398;0.007444433;0.006880697;0.007992661
Tue Jan 08 12:18:38 GMT 2013;1880;range1 [-? - 0.121];0.08667652;0.07899037;0.051244127;0.124251719;0.015977908;0.086678307;0.048972243;0.078030131;0;0;0.079297307;0.079516406;0.009407714;0.00685046;0.04654419
Tue Jan 08 12:18:39 GMT 2013;1881;range1 [-? - 0.121];0.070660207;0.064896208;0.036866797;0.101292162;0.035987107;0.070661663;0.162753717;0;0;0;0.055113272;0.055265551;0;0;0.126062089
Tue Jan 08 12:18:40 GMT 2013;1882;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:18:41 GMT 2013;1883;range1 [-? - 0.121];0.102489128;0.08133668;0.053965434;0.146919262;0.013225732;0.102491241;0.027739276;0.063267674;0;0;0.083580819;0.083811754;0.005125259;0;0.03080373
Tue Jan 08 12:18:42 GMT 2013;1884;range1 [-? - 0.121];0.073872034;0.045982376;0.031162874;0.105896352;0.010749395;0.073873557;0.033159175;0;0.142818655;0.142818655;0.045024325;0.045148727;0;0;0.015764246
Tue Jan 08 12:18:43 GMT 2013;1885;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:18:44 GMT 2013;1886;range1 [-? - 0.121];0.045144021;0.036790925;0.016564909;0.064714437;0.045983525;0.045144951;0.262278363;0;0;0;0.029898568;0.029981178;0;0;0.19477014
Tue Jan 08 12:18:46 GMT 2013;1887;range1 [-? - 0.121];0.076659658;0.065145879;0.040231676;0.10989244;0.015617046;0.076661238;0.110524325;0.044167999;0;0;0.063190714;0.06336531;0.040535044;0.062237981;0.094078281
Tue Jan 08 12:18:47 GMT 2013;1888;range1 [-? - 0.121];0.113762933;0.094094717;0.066421377;0.163080381;0.01757018;0.113765278;0;0.093636157;0;0;0.100135503;0.100412178;0.007360028;0;0
Tue Jan 08 12:18:48 GMT 2013;1889;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.262831088;0;0;0;0.034450643;0.03454583;0;0;0.196893833
Tue Jan 08 12:18:49 GMT 2013;1890;range1 [-? - 0.121];0.133576829;0.100254792;0.070191274;0.183505481;0.028842202;0.12244795;0;0.096201531;0;0;0.104385362;0.104673779;0.008012588;0;0
Tue Jan 08 12:18:50 GMT 2013;1891;range1 [-? - 0.121];0.075240035;0.072054848;0.047320734;0.107857395;0.037519381;0.075241586;0.09329198;0.086700145;0;0;0.073595931;0.073799277;0.04944966;0.062785995;0.066797259
Tue Jan 08 12:18:52 GMT 2013;1892;range1 [-? - 0.121];0.078637972;0.074888739;0.047868196;0.112728374;0.019328115;0.078639593;0.101798072;0.07551303;0;0;0.074454964;0.074660683;0.006666087;0;0.120948891
Tue Jan 08 12:18:55 GMT 2013;1893;range1 [-? - 0.121];0.090288042;0.081981598;0.047107574;0.129428874;0;0.090289903;0.071416822;0;0;0;0.07103129;0.07122755;0;0;0.084194573
Tue Jan 08 12:18:57 GMT 2013;1894;range1 [-? - 0.121];0.142873385;0.073033478;0.046441649;0.204810526;0.006584303;0.14287633;0.011644741;0.051448438;0;0;0.070882942;0.074355863;0.014678974;0.019338569;0.015224721
Tue Jan 08 12:18:58 GMT 2013;1895;range1 [-? - 0.121];0;0;0;0;0;0;0.164651056;0;0;0;0;0;0;0;0.436959648
Tue Jan 08 12:19:00 GMT 2013;1896;range1 [-? - 0.121];0.038694875;0.034512997;0.02018896;0.055469517;0.03941445;0.038695673;0.123767047;0;0;0;0.029920174;0.030002844;0.013603775;0.020969743;0.053510708
Tue Jan 08 12:19:02 GMT 2013;1897;range1 [-? - 0.121];0.062507106;0.057360426;0.031731427;0.089604605;0;0.062508394;0.127928591;0;0;0;0.04854381;0.048677937;0;0;0.142920442
Tue Jan 08 12:19:04 GMT 2013;1898;range1 [-? - 0.121];0.04276802;0.025345304;0.022314114;0.061308414;0;0.042768901;0;0;0;0;0.026972447;0.027046972;0;0;0
Tue Jan 08 12:19:08 GMT 2013;1899;range1 [-? - 0.121];0.075589988;0.05688553;0.033263343;0.108359057;0;0.075591547;0.02391555;0;0;0;0.052466447;0.052611412;0;0;0.039254404
Tue Jan 08 12:19:09 GMT 2013;1900;range1 [-? - 0.121];0.093760659;0.076601886;0.052849436;0.134406908;0.019606173;0.093762591;0.003367695;0.070741602;0.120846555;0.120846555;0.080657825;0.080880683;0.004956584;0;0.004340487
Tue Jan 08 12:19:10 GMT 2013;1901;range1 [-? - 0.121];0;0.002366881;0;0;0.01502099;0;0;0;0.281975294;0.281975294;0;0;0;0;0
Tue Jan 08 12:19:11 GMT 2013;1902;range1 [-? - 0.121];0.092966077;0.078162259;0.053470856;0.133267866;0.029119762;0.092967993;0;0.084312218;0.093195224;0.093195224;0.082469364;0.082697227;0.005662902;0;0
Tue Jan 08 12:19:12 GMT 2013;1903;range1 [-? - 0.121];0;0.001500417;0;0;0.061022771;0;0;0;0.229104926;0.229104926;0;0;0;0;0
Tue Jan 08 12:19:13 GMT 2013;1904;range1 [-? - 0.121];0;0;0;0;0.219681976;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:19:20 GMT 2013;1905;range1 [-? - 0.121];0;0.001833736;0;0;0;0;0;0;0.274925912;0.274925912;0;0;0;0;0
Tue Jan 08 12:19:21 GMT 2013;1906;range1 [-? - 0.121];0;0;0;0;0.087249579;0;0;0;0.233979499;0.233979499;0;0;0;0;0
Tue Jan 08 12:19:22 GMT 2013;1907;range1 [-? - 0.121];0.108613832;0.091300411;0.062470901;0.155699091;0.022420739;0.108616071;0;0.098503383;0.054440775;0.054440775;0.096350346;0.096616562;0.006616063;0;0
Tue Jan 08 12:19:23 GMT 2013;1908;range1 [-? - 0.121];0;0.001091722;0;0;0.025844938;0;0;0;0.323442249;0.323442249;0;0;0;0;0
Tue Jan 08 12:19:24 GMT 2013;1909;range1 [-? - 0.121];0;0.002231167;0;0;0.01502099;0;0;0;0.281975294;0.281975294;0;0;0;0;0
Tue Jan 08 12:19:25 GMT 2013;1910;range1 [-? - 0.121];0.099501107;0.080506269;0.056659926;0.138673873;0.030627778;0.093975205;0;0.087584841;0.074809772;0.074809772;0.085674691;0.08591141;0.006266762;0;0
Tue Jan 08 12:19:26 GMT 2013;1911;range1 [-? - 0.121];0.058978479;0.05462145;0.034597684;0.089243202;0.028561432;0.065532994;0;0.056634772;0.177371556;0.177371556;0.055391858;0.055544906;0.003348635;0;0
Tue Jan 08 12:19:27 GMT 2013;1912;range1 [-? - 0.121];0;0.011715405;0;0;0.036613663;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:19:28 GMT 2013;1913;range1 [-? - 0.121];0.049935844;0.042603657;0.028298897;0.068329834;0.006694654;0.045397158;0;0.039233027;0.245743832;0.245743832;0.041965922;0.042081874;0.011700025;0.013352692;0
Tue Jan 08 12:19:29 GMT 2013;1914;range1 [-? - 0.121];0.094018952;0.076196848;0.052145132;0.134777175;0.018714832;0.094020891;0;0.082221832;0.045442299;0.045442299;0.081467993;0.080646883;0.019895687;0.024149805;0
Tue Jan 08 12:19:30 GMT 2013;1915;range1 [-? - 0.121];0;0.003576735;0;0;0.016501932;0;0;0;0.154887838;0.154887838;0.002365309;0;0.026371682;0.052734688;0
Tue Jan 08 12:19:31 GMT 2013;1916;range1 [-? - 0.121];0.133576829;0.085295838;0.057278341;0.194143258;0.004011457;0.137290126;0;0.021378118;0;0;0.090771745;0.091022548;0.083236807;0.11459536;0
Tue Jan 08 12:19:32 GMT 2013;1917;range1 [-? - 0.121];0.068531887;0.059219485;0.042082441;0.091224106;0.021196902;0.058742828;0;0.084610985;0.132494415;0.132494415;0.063021317;0.063195445;0.02787065;0.007948465;0.004328484
Tue Jan 08 12:19:33 GMT 2013;1918;range1 [-? - 0.121];0;0.013175734;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:19:34 GMT 2013;1919;range1 [-? - 0.121];0.073872034;0.075640085;0.039819298;0.105896352;0.027235071;0.073873557;0;0.053202362;0;0;0.060988853;0.061157366;0.019530521;0.029987391;0
Tue Jan 08 12:19:35 GMT 2013;1920;range1 [-? - 0.121];0.110808051;0.083330372;0.057922831;0.158844527;0.013617535;0.110810335;0;0.079803543;0;0;0.088680098;0.088925121;0.04020413;0.034615536;0.008165095
Tue Jan 08 12:19:36 GMT 2013;1921;range1 [-? - 0.121];0;0.045411204;0;0;0;0;0;0;0;0;0;0;0.106703476;0.095929;0
Tue Jan 08 12:19:37 GMT 2013;1922;range2 [0.121 - 0.243];0.005845988;0.001386323;0;0.008380287;0;0.005846109;0;0;0.07911537;0.07911537;0;0;0.181970313;0.217299347;0
Tue Jan 08 12:19:38 GMT 2013;1923;range2 [0.121 - 0.243];0.026212657;0.020937525;0.012441942;0.04026008;0.002761159;0.02995794;0;0.010787576;0.101355175;0.101355175;0.020277365;0.020333392;0.187996476;0.200384193;0
Tue Jan 08 12:19:39 GMT 2013;1924;range3 [0.243 - ?];0.029454308;0.023006811;0.015572471;0.042223066;0.004401289;0.029454915;0.003458923;0.018717249;0.035171758;0.035171758;0.023896719;0.023962746;0.210525995;0.233996647;0.001358378
Tue Jan 08 12:19:40 GMT 2013;1925;range1 [-? - 0.121];0.088399171;0.070672917;0.047500475;0.129158054;0.0149264;0.091801031;0.013233068;0.063664751;0;0;0.075606;0.074475835;0.045547486;0.064882962;0.005012262
Tue Jan 08 12:19:41 GMT 2013;1926;range1 [-? - 0.121];0.095599103;0.083746257;0.055655149;0.137042337;0.011748462;0.095601074;0.049254594;0.068850115;0;0;0.08581956;0.08605668;0.028963699;0;0.051366649
Tue Jan 08 12:19:42 GMT 2013;1927;range1 [-? - 0.121];0.087847824;0.074164461;0.044737093;0.125930796;0.022370364;0.087849635;0.15252411;0;0;0;0.06565684;0.06583825;0;0;0.12579027
Tue Jan 08 12:19:43 GMT 2013;1928;range1 [-? - 0.121];0;0;0;0;0.046865488;0;0;0;0;0;0;0;0.037129252;0.03453444;0
Tue Jan 08 12:19:44 GMT 2013;1929;range2 [0.121 - 0.243];0.039237327;0.032972913;0.021967346;0.056247128;0.009256248;0.039238135;0.00658613;0.034639544;0.034258681;0.034258681;0.03389395;0.033987599;0.164241388;0.184025156;0.004461637
Tue Jan 08 12:19:45 GMT 2013;1930;range1 [-? - 0.121];0.078753446;0.064479949;0.042759714;0.115459627;0.020876858;0.082334845;0.012109636;0.05156176;0.048445095;0.048445095;0.067176791;0.0673624;0.051632753;0.059362808;0.005442797
Tue Jan 08 12:19:46 GMT 2013;1931;range1 [-? - 0.121];0.025002842;0.022524168;0.015535514;0.031361702;0.0226342;0.018752518;0.013574;0.02701043;0.253777765;0.253777765;0.021624303;0.021684051;0.007506986;0.009192815;0.013085142
Tue Jan 08 12:19:47 GMT 2013;1932;range1 [-? - 0.121];0.108727149;0.096493952;0.065003731;0.155861531;0.031520148;0.10872939;0.019929055;0.111275363;0.038721959;0.038721959;0.100994435;0.101273483;0.009833288;0.001676925;0.013913153
Tue Jan 08 12:19:48 GMT 2013;1933;range1 [-? - 0.121];0.064305871;0.056728921;0.035617014;0.096373214;0.016954154;0.070153306;0.010855767;0.033682071;0.158230741;0.158230741;0.055717327;0.055871274;0.002987272;0;0.013425158
Tue Jan 08 12:19:49 GMT 2013;1934;range1 [-? - 0.121];0.028512013;0.02838819;0.01467503;0.040872276;0.030832558;0.028512601;0.050368074;0;0.192930464;0.192930464;0.022286862;0.022348441;0;0;0.076717321
Tue Jan 08 12:19:50 GMT 2013;1935;range1 [-? - 0.121];0.092340043;0.087385034;0.053257046;0.132370439;0.013617535;0.092341946;0.085766576;0.053202362;0;0;0.081701799;0.081927542;0.01207807;0.011078381;0.099305913
Tue Jan 08 12:19:51 GMT 2013;1936;range1 [-? - 0.121];0.018897497;0.019064109;0.009859725;0.027089764;0.006811844;0.018897887;0.023517294;0;0.255745034;0.255745034;0.014867014;0.014908092;0;0;0.040532274
Tue Jan 08 12:19:52 GMT 2013;1937;range1 [-? - 0.121];0.12759715;0.10391769;0.072338655;0.178098506;0.024683574;0.120884002;0.022427786;0.106404724;0;0;0.109276886;0.109578818;0.007613339;0;0.009945441
Tue Jan 08 12:19:53 GMT 2013;1938;range1 [-? - 0.121];0.059457979;0.054211195;0.034878966;0.089968757;0.028793638;0.066065783;0;0.057095218;0.178813601;0.178813601;0.055842198;0.05599649;0.00337586;0;0
Tue Jan 08 12:19:54 GMT 2013;1939;range1 [-? - 0.121];0.038090268;0.03266985;0.018199933;0.054602806;0.018306831;0.038091053;0.05186827;0;0.171828695;0.171828695;0.02724616;0.027321441;0;0;0.045694715
Tue Jan 08 12:19:55 GMT 2013;1940;range1 [-? - 0.121];0;0.00452188;0;0;0.025081923;0;0.048243492;0;0.333243529;0.333243529;0;0;0;0;0.023938442
Tue Jan 08 12:19:56 GMT 2013;1941;range1 [-? - 0.121];0;0.011855491;0;0;0;0;0;0;0.16896855;0.16896855;0;0;0;0;0
Tue Jan 08 12:19:57 GMT 2013;1942;range1 [-? - 0.121];0.001651611;0.002406246;6.06E-04;0.002367601;0.008826453;0.001651645;0.00959555;0;0.37794693;0.37794693;0.00109385;0.001096872;0;0;0.007125737
Tue Jan 08 12:19:58 GMT 2013;1943;range1 [-? - 0.121];0.08406128;0.071096186;0.048349126;0.120502745;0.015107934;0.084063013;0;0.076236335;0.084268479;0.084268479;0.074569999;0.074776037;0.005120478;0;0
Tue Jan 08 12:19:59 GMT 2013;1944;range1 [-? - 0.121];0.010285979;0.010825313;0.005221627;0.014745062;0.017892684;0.010286191;0.065026299;0;0.278405987;0.278405987;0.007849514;0.007871202;0;0;0.051487573
